table_name,state_code,distt_code,area_name,population_type,age_group,total_persons,total_males,total_females,illiterate_persons,illiterate_males,illiterate_females,literate_persons,literate_males,literate_females
C2308,09,000,State - UTTAR PRADESH,Rural,15,4118163,2194591,1923572,523597,231767,291830,3594566,1962824,1631742
C2308,09,000,State - UTTAR PRADESH,Rural,16,3878443,2029596,1848847,505400,211659,293741,3373043,1817937,1555106
C2308,09,000,State - UTTAR PRADESH,Rural,17,2950680,1562188,1388492,389843,156469,233374,2560837,1405719,1155118
C2308,09,000,State - UTTAR PRADESH,Rural,18,4309295,2360208,1949087,717710,286564,431146,3591585,2073644,1517941
C2308,09,000,State - UTTAR PRADESH,Rural,19,2522503,1346835,1175668,444331,156081,288250,2078172,1190754,887418
C2308,09,000,State - UTTAR PRADESH,Rural,20-24,12989044,6927701,6061343,3166603,1011779,2154824,9822441,5915922,3906519
C2308,09,000,State - UTTAR PRADESH,Rural,25-29,10860729,5531452,5329277,3796624,1121161,2675463,7064105,4410291,2653814
C2308,09,000,State - UTTAR PRADESH,Rural,30-34,9810399,4825061,4985338,4196523,1225505,2971018,5613876,3599556,2014320
C2308,09,000,State - UTTAR PRADESH,Rural,35-39,9523701,4848208,4675493,4530690,1418928,3111762,4993011,3429280,1563731
C2308,09,000,State - UTTAR PRADESH,Rural,40-44,7685262,4053994,3631268,3940298,1353672,2586626,3744964,2700322,1044642
C2308,09,000,State - UTTAR PRADESH,Rural,45-49,6278251,3240893,3037358,3440520,1141908,2298612,2837731,2098985,738746
C2308,09,000,State - UTTAR PRADESH,Rural,50-54,4912691,2662431,2250260,2792314,1038698,1753616,2120377,1623733,496644
C2308,09,000,State - UTTAR PRADESH,Rural,55-59,4166600,1960534,2206066,2600984,778009,1822975,1565616,1182525,383091
C2308,09,000,State - UTTAR PRADESH,Rural,60-64,4555476,2363521,2191955,3049995,1167531,1882464,1505481,1195990,309491
C2308,09,000,State - UTTAR PRADESH,Rural,65-69,3116965,1583084,1533881,2163306,822866,1340440,953659,760218,193441
C2308,09,000,State - UTTAR PRADESH,Rural,70-74,2317686,1262445,1055241,1671894,727785,944109,645792,534660,111132
C2308,09,000,State - UTTAR PRADESH,Rural,75-79,1008251,514186,494065,730781,290032,440749,277470,224154,53316
C2308,09,000,State - UTTAR PRADESH,Rural,80+,1448090,754399,693691,1009051,427162,581889,439039,327237,111802
C2308,09,000,State - UTTAR PRADESH,Rural,Age not stated,1172430,624380,548050,491776,202243,289533,680654,422137,258517
C2308,09,000,State - UTTAR PRADESH,Urban,All ages,44495063,23487515,21007548,15382188,7046239,8335949,29112875,16441276,12671599
C2308,09,000,State - UTTAR PRADESH,Urban,0-6,5750748,3049986,2700762,5750748,3049986,2700762,0,0,0
C2308,09,000,State - UTTAR PRADESH,Urban,7,923394,488873,434521,293608,149754,143854,629786,339119,290667
C2308,09,000,State - UTTAR PRADESH,Urban,8,1000768,534830,465938,233625,118752,114873,767143,416078,351065
C2308,09,000,State - UTTAR PRADESH,Urban,9,844796,452150,392646,159592,81426,78166,685204,370724,314480
C2308,09,000,State - UTTAR PRADESH,Urban,10,1177418,638497,538921,227664,117301,110363,949754,521196,428558
C2308,09,000,State - UTTAR PRADESH,Urban,11,917301,494244,423057,145311,74482,70829,771990,419762,352228
C2308,09,000,State - UTTAR PRADESH,Urban,12,1069813,574599,495214,168877,87315,81562,900936,487284,413652
C2308,09,000,State - UTTAR PRADESH,Urban,13,901132,470253,430879,131609,65978,65631,769523,404275,365248
C2308,09,000,State - UTTAR PRADESH,Urban,14,1030277,539239,491038,161307,80352,80955,868970,458887,410083
C2308,09,000,State - UTTAR PRADESH,Urban,15,1069446,565917,503529,177271,90002,87269,892175,475915,416260
C2308,09,000,State - UTTAR PRADESH,Urban,16,1074689,562095,512594,182158,91320,90838,892531,470775,421756
C2308,09,000,State - UTTAR PRADESH,Urban,17,935098,496196,438902,146693,74458,72235,788405,421738,366667
C2308,09,000,State - UTTAR PRADESH,Urban,18,1285145,703707,581438,232523,120762,111761,1052622,582945,469677
C2308,09,000,State - UTTAR PRADESH,Urban,19,896918,486240,410678,149397,74394,75003,747521,411846,335675
C2308,09,000,State - UTTAR PRADESH,Urban,20-24,4589604,2477784,2111820,848626,398008,450618,3740978,2079776,1661202
C2308,09,000,State - UTTAR PRADESH,Urban,25-29,3719100,1934915,1784185,809939,330355,479584,2909161,1604560,1304601
C2308,09,000,State - UTTAR PRADESH,Urban,30-34,3144283,1606340,1537943,795818,299280,496538,2348465,1307060,1041405
C2308,09,000,State - UTTAR PRADESH,Urban,35-39,3032521,1553023,1479498,874701,322723,551978,2157820,1230300,927520
C2308,09,000,State - UTTAR PRADESH,Urban,40-44,2546140,1341168,1204972,791063,303746,487317,1755077,1037422,717655
C2308,09,000,State - UTTAR PRADESH,Urban,45-49,2171526,1141255,1030271,692932,252903,440029,1478594,888352,590242
C2308,09,000,State - UTTAR PRADESH,Urban,50-54,1674332,909486,764846,542614,205680,336934,1131718,703806,427912
C2308,09,000,State - UTTAR PRADESH,Urban,55-59,1297546,665667,631879,451165,141772,309393,846381,523895,322486
C2308,09,000,State - UTTAR PRADESH,Urban,60-64,1149715,605250,544465,470262,170864,299398,679453,434386,245067
C2308,09,000,State - UTTAR PRADESH,Urban,65-69,723004,375388,347616,300930,102581,198349,422074,272807,149267
C2308,09,000,State - UTTAR PRADESH,Urban,70-74,514682,272647,242035,233634,84630,149004,281048,188017,93031
C2308,09,000,State - UTTAR PRADESH,Urban,75-79,241641,124691,116950,103689,34536,69153,137952,90155,47797
C2308,09,000,State - UTTAR PRADESH,Urban,80+,364394,181522,182872,161617,57161,104456,202777,124361,78416
C2308,09,000,State - UTTAR PRADESH,Urban,Age not stated,449632,241553,208079,144815,65718,79097,304817,175835,128982
C2308,10,000,State - BIHAR,Total,All ages,104099452,54278157,49821295,51594899,22670134,28924765,52504553,31608023,20896530
C2308,10,000,State - BIHAR,Total,0-6,19133964,9887239,9246725,19133964,9887239,9246725,0,0,0
C2308,10,000,State - BIHAR,Total,7,2736174,1411042,1325132,1005031,491296,513735,1731143,919746,811397
C2308,10,000,State - BIHAR,Total,8,3472198,1798593,1673605,835225,397464,437761,2636973,1401129,1235844
C2308,10,000,State - BIHAR,Total,9,2458970,1276356,1182614,481660,225574,256086,1977310,1050782,926528
C2308,10,000,State - BIHAR,Total,10,3848668,2027478,1821190,737912,348151,389761,3110756,1679327,1431429
C2308,10,000,State - BIHAR,Total,11,2385653,1256269,1129384,383282,176833,206449,2002371,1079436,922935
C2308,10,000,State - BIHAR,Total,12,3188267,1683310,1504957,506062,229297,276765,2682205,1454013,1228192
C2308,10,000,State - BIHAR,Total,13,2185027,1135187,1049840,320722,140611,180111,1864305,994576,869729
C2308,10,000,State - BIHAR,Total,14,2312267,1221587,1090680,375393,168787,206606,1936874,1052800,884074
C2308,10,000,State - BIHAR,Total,15,2326025,1289350,1036675,457692,220928,236764,1868333,1068422,799911
C2308,10,000,State - BIHAR,Total,16,2046951,1143121,903830,415426,200069,215357,1631525,943052,688473
C2308,10,000,State - BIHAR,Total,17,1408901,798482,610419,285413,133321,152092,1123488,665161,458327
C2308,10,000,State - BIHAR,Total,18,2294012,1320854,973158,593531,267942,325589,1700481,1052912,647569
C2308,10,000,State - BIHAR,Total,19,1396806,738774,658032,382114,140293,241821,1014692,598481,416211
C2308,10,000,State - BIHAR,Total,20-24,8064735,4210585,3854150,2725795,979683,1746112,5338940,3230902,2108038
C2308,10,000,State - BIHAR,Total,25-29,7671705,3828687,3843018,3085422,1071700,2013722,4586283,2756987,1829296
C2308,10,000,State - BIHAR,Total,30-34,7055737,3510596,3545141,3107403,1099413,2007990,3948334,2411183,1537151
C2308,10,000,State - BIHAR,Total,35-39,6457261,3308161,3149100,3070790,1134401,1936389,3386471,2173760,1212711
C2308,10,000,State - BIHAR,Total,40-44,5165692,2756809,2408883,2633359,1044660,1588699,2532333,1712149,820184
C2308,10,000,State - BIHAR,Total,45-49,4270374,2209994,2060380,2341117,882493,1458624,1929257,1327501,601756
C2308,10,000,State - BIHAR,Total,50-54,3312740,1808425,1504315,1886866,786208,1100658,1425874,1022217,403657
C2308,10,000,State - BIHAR,Total,55-59,2796678,1330356,1466322,1686706,550956,1135750,1109972,779400,330572
C2308,10,000,State - BIHAR,Total,60-64,3008008,1559925,1448083,1912369,747044,1165325,1095639,812881,282758
C2308,10,000,State - BIHAR,Total,65-69,2089779,1103718,986061,1344287,530410,813877,745492,573308,172184
C2308,10,000,State - BIHAR,Total,70-74,1379531,784383,595148,915536,410352,505184,463995,374031,89964
C2308,10,000,State - BIHAR,Total,75-79,550479,297973,252506,355913,143830,212083,194566,154143,40423
C2308,10,000,State - BIHAR,Total,80+,679348,360594,318754,437129,180367,256762,242219,180227,61992
C2308,10,000,State - BIHAR,Total,Age not stated,403502,220309,183193,178780,80812,97968,224722,139497,85225
C2308,10,000,State - BIHAR,Rural,All ages,92341436,48073850,44267586,47529284,20832020,26697264,44812152,27241830,17570322
C2308,10,000,State - BIHAR,Rural,0-6,17383701,8971671,8412030,17383701,8971671,8412030,0,0,0
C2308,10,000,State - BIHAR,Rural,7,2472268,1273456,1198812,924413,451002,473411,1547855,822454,725401
C2308,10,000,State - BIHAR,Rural,8,3152704,1630750,1521954,772517,366289,406228,2380187,1264461,1115726
C2308,10,000,State - BIHAR,Rural,9,2222416,1151911,1070505,445156,207546,237610,1777260,944365,832895
C2308,10,000,State - BIHAR,Rural,10,3486052,1834339,1651713,681356,319494,361862,2804696,1514845,1289851
C2308,10,000,State - BIHAR,Rural,11,2138971,1125945,1013026,353757,162211,191546,1785214,963734,821480
C2308,10,000,State - BIHAR,Rural,12,2863651,1512521,1351130,467420,209888,257532,2396231,1302633,1093598
C2308,10,000,State - BIHAR,Rural,13,1943012,1010688,932324,296258,128601,167657,1646754,882087,764667
C2308,10,000,State - BIHAR,Rural,14,2041261,1080482,960779,345352,153672,191680,1695909,926810,769099
C2308,10,000,State - BIHAR,Rural,15,2054655,1143650,911005,422617,202424,220193,1632038,941226,690812
C2308,10,000,State - BIHAR,Rural,16,1785492,1003054,782438,381783,182260,199523,1403709,820794,582915
C2308,10,000,State - BIHAR,Rural,17,1205355,687338,518017,261042,120644,140398,944313,566694,377619
C2308,10,000,State - BIHAR,Rural,18,1994318,1153623,840695,545739,243472,302267,1448579,910151,538428
C2308,10,000,State - BIHAR,Rural,19,1203909,634833,569076,354028,127623,226405,849881,507210,342671
C2308,10,000,State - BIHAR,Rural,20-24,7011053,3644529,3366524,2534768,899008,1635760,4476285,2745521,1730764
C2308,10,000,State - BIHAR,Rural,25-29,6722688,3340162,3382526,2879172,993748,1885424,3843516,2346414,1497102
C2308,10,000,State - BIHAR,Rural,30-34,6203044,3074406,3128638,2901756,1022621,1879135,3301288,2051785,1249503
C2308,10,000,State - BIHAR,Rural,35-39,5671251,2902365,2768886,2860968,1057044,1803924,2810283,1845321,964962
C2308,10,000,State - BIHAR,Rural,40-44,4510868,2404576,2106292,2445186,971759,1473427,2065682,1432817,632865
C2308,10,000,State - BIHAR,Rural,45-49,3721533,1918799,1802734,2173473,822993,1350480,1548060,1095806,452254
C2308,10,000,State - BIHAR,Rural,50-54,2885694,1575237,1310457,1748193,734593,1013600,1137501,840644,296857
C2308,10,000,State - BIHAR,Rural,55-59,2450329,1151517,1298812,1569379,516581,1052798,880950,634936,246014
C2308,10,000,State - BIHAR,Rural,60-64,2677437,1385714,1291723,1779728,701857,1077871,897709,683857,213852
C2308,10,000,State - BIHAR,Rural,65-69,1870640,986570,884070,1254974,500398,754576,615666,486172,129494
C2308,10,000,State - BIHAR,Rural,70-74,1231828,701151,530677,850600,386372,464228,381228,314779,66449
C2308,10,000,State - BIHAR,Rural,75-79,486894,263161,223733,330280,135410,194870,156614,127751,28863
C2308,10,000,State - BIHAR,Rural,80+,601387,320855,280532,402359,168949,233410,199028,151906,47122
C2308,10,000,State - BIHAR,Rural,Age not stated,349025,190547,158478,163309,73890,89419,185716,116657,69059
C2308,10,000,State - BIHAR,Urban,All ages,11758016,6204307,5553709,4065615,1838114,2227501,7692401,4366193,3326208
C2308,10,000,State - BIHAR,Urban,0-6,1750263,915568,834695,1750263,915568,834695,0,0,0
C2308,10,000,State - BIHAR,Urban,7,263906,137586,126320,80618,40294,40324,183288,97292,85996
C2308,10,000,State - BIHAR,Urban,8,319494,167843,151651,62708,31175,31533,256786,136668,120118
C2308,10,000,State - BIHAR,Urban,9,236554,124445,112109,36504,18028,18476,200050,106417,93633
C2308,10,000,State - BIHAR,Urban,10,362616,193139,169477,56556,28657,27899,306060,164482,141578
C2308,10,000,State - BIHAR,Urban,11,246682,130324,116358,29525,14622,14903,217157,115702,101455
C2308,10,000,State - BIHAR,Urban,12,324616,170789,153827,38642,19409,19233,285974,151380,134594
C2308,10,000,State - BIHAR,Urban,13,242015,124499,117516,24464,12010,12454,217551,112489,105062
C2308,10,000,State - BIHAR,Urban,14,271006,141105,129901,30041,15115,14926,240965,125990,114975
C2308,10,000,State - BIHAR,Urban,15,271370,145700,125670,35075,18504,16571,236295,127196,109099
C2308,10,000,State - BIHAR,Urban,16,261459,140067,121392,33643,17809,15834,227816,122258,105558
C2308,10,000,State - BIHAR,Urban,17,203546,111144,92402,24371,12677,11694,179175,98467,80708
C2308,10,000,State - BIHAR,Urban,18,299694,167231,132463,47792,24470,23322,251902,142761,109141
C2308,10,000,State - BIHAR,Urban,19,192897,103941,88956,28086,12670,15416,164811,91271,73540
C2308,10,000,State - BIHAR,Urban,20-24,1053682,566056,487626,191027,80675,110352,862655,485381,377274
C2308,10,000,State - BIHAR,Urban,25-29,949017,488525,460492,206250,77952,128298,742767,410573,332194
C2308,10,000,State - BIHAR,Urban,30-34,852693,436190,416503,205647,76792,128855,647046,359398,287648
C2308,10,000,State - BIHAR,Urban,35-39,786010,405796,380214,209822,77357,132465,576188,328439,247749
C2308,10,000,State - BIHAR,Urban,40-44,654824,352233,302591,188173,72901,115272,466651,279332,187319
C2308,10,000,State - BIHAR,Urban,45-49,548841,291195,257646,167644,59500,108144,381197,231695,149502
C2308,10,000,State - BIHAR,Urban,50-54,427046,233188,193858,138673,51615,87058,288373,181573,106800
C2308,10,000,State - BIHAR,Urban,55-59,346349,178839,167510,117327,34375,82952,229022,144464,84558
C2308,10,000,State - BIHAR,Urban,60-64,330571,174211,156360,132641,45187,87454,197930,129024,68906
C2308,10,000,State - BIHAR,Urban,65-69,219139,117148,101991,89313,30012,59301,129826,87136,42690
C2308,10,000,State - BIHAR,Urban,70-74,147703,83232,64471,64936,23980,40956,82767,59252,23515
C2308,10,000,State - BIHAR,Urban,75-79,63585,34812,28773,25633,8420,17213,37952,26392,11560
C2308,10,000,State - BIHAR,Urban,80+,77961,39739,38222,34770,11418,23352,43191,28321,14870
C2308,10,000,State - BIHAR,Urban,Age not stated,54477,29762,24715,15471,6922,8549,39006,22840,16166
C2308,11,000,State - SIKKIM,Total,All ages,610577,323070,287507,165625,71801,93824,444952,251269,193683
C2308,11,000,State - SIKKIM,Total,0-6,64111,32761,31350,64111,32761,31350,0,0,0
C2308,11,000,State - SIKKIM,Total,7,11728,5951,5777,2564,1304,1260,9164,4647,4517
C2308,11,000,State - SIKKIM,Total,8,11022,5525,5497,1147,599,548,9875,4926,4949
C2308,11,000,State - SIKKIM,Total,9,12153,6136,6017,1178,604,574,10975,5532,5443
C2308,11,000,State - SIKKIM,Total,10,13543,6929,6614,1109,551,558,12434,6378,6056
C2308,11,000,State - SIKKIM,Total,11,13165,6684,6481,663,347,316,12502,6337,6165
C2308,11,000,State - SIKKIM,Total,12,13400,6846,6554,474,236,238,12926,6610,6316
C2308,11,000,State - SIKKIM,Total,13,13312,6722,6590,470,234,236,12842,6488,6354
C2308,11,000,State - SIKKIM,Total,14,13503,6784,6719,497,232,265,13006,6552,6454
C2308,11,000,State - SIKKIM,Total,15,13323,6715,6608,625,292,333,12698,6423,6275
C2308,11,000,State - SIKKIM,Total,16,13428,6667,6761,609,282,327,12819,6385,6434
C2308,11,000,State - SIKKIM,Total,17,13144,6784,6360,610,290,320,12534,6494,6040
C2308,11,000,State - SIKKIM,Total,18,14254,7347,6907,791,393,398,13463,6954,6509
C2308,11,000,State - SIKKIM,Total,19,12788,6485,6303,661,302,359,12127,6183,5944
C2308,11,000,State - SIKKIM,Total,20-24,67297,35146,32151,4483,1910,2573,62814,33236,29578
C2308,11,000,State - SIKKIM,Total,25-29,64639,34700,29939,6169,2349,3820,58470,32351,26119
C2308,11,000,State - SIKKIM,Total,30-34,52225,28562,23663,6730,2305,4425,45495,26257,19238
C2308,11,000,State - SIKKIM,Total,35-39,43627,23396,20231,8124,2535,5589,35503,20861,14642
C2308,11,000,State - SIKKIM,Total,40-44,36552,20170,16382,9550,2948,6602,27002,17222,9780
C2308,11,000,State - SIKKIM,Total,45-49,29462,16114,13348,10393,3430,6963,19069,12684,6385
C2308,11,000,State - SIKKIM,Total,50-54,24432,13624,10808,10440,3817,6623,13992,9807,4185
C2308,11,000,State - SIKKIM,Total,55-59,17541,9913,7628,8487,3202,5285,9054,6711,2343
C2308,11,000,State - SIKKIM,Total,60-64,13550,7441,6109,7785,3096,4689,5765,4345,1420
C2308,11,000,State - SIKKIM,Total,65-69,10483,5593,4890,6331,2494,3837,4152,3099,1053
C2308,11,000,State - SIKKIM,Total,70-74,7561,4304,3257,5016,2248,2768,2545,2056,489
C2308,11,000,State - SIKKIM,Total,75-79,4516,2556,1960,3174,1466,1708,1342,1090,252
C2308,11,000,State - SIKKIM,Total,80+,4642,2578,2064,3132,1428,1704,1510,1150,360
C2308,11,000,State - SIKKIM,Total,Age not stated,1176,637,539,302,146,156,874,491,383
C2308,11,000,State - SIKKIM,Rural,All ages,456999,242797,214202,135069,58552,76517,321930,184245,137685
C2308,11,000,State - SIKKIM,Rural,0-6,49218,25061,24157,49218,25061,24157,0,0,0
C2308,11,000,State - SIKKIM,Rural,7,9208,4673,4535,2099,1076,1023,7109,3597,3512
C2308,11,000,State - SIKKIM,Rural,8,8556,4282,4274,970,511,459,7586,3771,3815
C2308,11,000,State - SIKKIM,Rural,9,9558,4859,4699,961,503,458,8597,4356,4241
C2308,11,000,State - SIKKIM,Rural,10,10644,5444,5200,881,446,435,9763,4998,4765
C2308,11,000,State - SIKKIM,Rural,11,10281,5227,5054,534,281,253,9747,4946,4801
C2308,11,000,State - SIKKIM,Rural,12,10426,5393,5033,358,186,172,10068,5207,4861
C2308,11,000,State - SIKKIM,Rural,13,10349,5257,5092,342,189,153,10007,5068,4939
C2308,11,000,State - SIKKIM,Rural,14,10491,5267,5224,368,197,171,10123,5070,5053
C2308,11,000,State - SIKKIM,Rural,15,10200,5206,4994,444,232,212,9756,4974,4782
C2308,11,000,State - SIKKIM,Rural,16,10227,5115,5112,432,224,208,9795,4891,4904
C2308,11,000,State - SIKKIM,Rural,17,9956,5174,4782,438,238,200,9518,4936,4582
C2308,11,000,State - SIKKIM,Rural,18,10771,5593,5178,589,311,278,10182,5282,4900
C2308,11,000,State - SIKKIM,Rural,19,9605,4855,4750,504,233,271,9101,4622,4479
C2308,11,000,State - SIKKIM,Rural,20-24,49839,26301,23538,3542,1507,2035,46297,24794,21503
C2308,11,000,State - SIKKIM,Rural,25-29,46628,25475,21153,5045,1951,3094,41583,23524,18059
C2308,11,000,State - SIKKIM,Rural,30-34,37412,20788,16624,5548,1936,3612,31864,18852,13012
C2308,11,000,State - SIKKIM,Rural,35-39,30928,16613,14315,6769,2107,4662,24159,14506,9653
C2308,11,000,State - SIKKIM,Rural,40-44,26111,14402,11709,8100,2437,5663,18011,11965,6046
C2308,11,000,State - SIKKIM,Rural,45-49,21104,11394,9710,8880,2924,5956,12224,8470,3754
C2308,11,000,State - SIKKIM,Rural,50-54,18081,10021,8060,9119,3363,5756,8962,6658,2304
C2308,11,000,State - SIKKIM,Rural,55-59,13219,7390,5829,7404,2862,4542,5815,4528,1287
C2308,11,000,State - SIKKIM,Rural,60-64,10875,5971,4904,6824,2763,4061,4051,3208,843
